Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,OECD members,OED,..,25.6734733285222,24.2579178802825,22.8017810776206,23.1433073564707,23.1829768973979,23.021205850426,22.9302626652492,23.0368942720567,22.7132902039798,22.4942072858014,..
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Other small states,OSS,..,110.106886402797,53.3693668349414,58.8785012365741,58.6905720223177,50.7735672073209,50.1637494373197,48.952799381782,47.4834933836341,41.2448813460416,38.1164289622961,..
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Pacific island small states,PSS,18.4816039047104,17.8426948328361,15.3426249308274,15.5962996213712,16.0908925777593,16.2115232096582,15.4789637266077,15.4068445071372,14.7771738855764,14.5250864087332,15.0433835709307,..
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Post-demographic dividend,PST,..,25.3251231678735,23.802852213828,22.3745698621371,22.7087229556507,22.6649579192935,22.5006677293431,22.4439682866436,22.5514464829252,22.1688718394797,21.9676196878437,..
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Pre-demographic dividend,PRE,42.4505423325213,45.1230866740253,36.7795510175207,33.1005259750183,30.915027021592,33.6347560801176,31.055342032245,30.0317185391983,29.4251935645146,24.6119174587517,23.237437208223,25.6674868203874
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Small states,SST,..,93.4853516738653,49.346139361707,52.8667222579284,53.0609587923558,46.859175434208,46.3216892864794,45.1714423213789,43.931266165325,38.0942812137111,35.5835685608283,..
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,South Asia,SAS,27.3141332356808,27.3062791346497,30.1025310266408,29.4089571891818,28.5009783693033,28.6881118438178,28.2098026115271,27.3413318325546,26.703131773917,26.275170925165,25.7082534635879,25.4069120449657
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,South Asia (IDA & IBRD),TSA,27.3141332356808,27.3062791346497,30.1025310266408,29.4089571891818,28.5009783693033,28.6881118438178,28.2098026115271,27.3413318325546,26.703131773917,26.275170925165,25.7082534635879,25.4069120449657
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Sub-Saharan Africa,SSF,34.9557196028282,33.6041344565389,29.3078129591332,27.5808718760414,25.5037211215438,26.6689988493871,25.0303609441828,24.7243714692007,24.4198436516556,22.7363643751023,22.4967824439058,23.2881318400199
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Sub-Saharan Africa (excluding high income),SSA,34.9712434424593,33.6079599440324,29.3199850815649,27.592932994374,25.5139603716322,26.6805541966706,25.0399793117738,24.7351606595537,24.4307789594189,22.7460944512217,22.5067223282397,23.2881318400199
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,34.9557196028282,33.6041344565389,29.3078129591332,27.5808718760414,25.5037211215438,26.6689988493871,25.0303609441828,24.7243714692007,24.4198436516556,22.7363643751023,22.4967824439058,23.2881318400199
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Upper middle income,UMC,38.6560263597617,37.8332289118919,38.8630992670286,36.7247619101584,37.6475666261277,37.9558164698979,36.9909907071743,35.979768301009,35.0639350279178,33.3449355024022,32.6376135292838,32.7315332640336
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,World,WLD,..,29.3841233171144,28.5246866214447,26.9342390845472,27.375621874418,27.5007202341431,27.127683987064,26.7767752047568,26.5975325132965,25.7922217071992,25.3996351165947,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Afghanistan,AFG,..,..,17.6968929946544,13.0773802342792,12.4591753758617,13.6830310899622,12.3290730854736,11.4642976258788,11.4178370784993,11.3716417845987,11.3083308242137,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Albania,ALB,..,6.38438818544257,4.99776137699549,5.19757521538756,5.45212214324772,5.66188722901504,4.61442811424454,5.0598104313512,5.32582140738915,5.67148881655043,5.66197272870854,5.9443146061483
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Algeria,DZA,10.3994241147202,7.0498125987891,..,..,..,4.55271688131513,4.50051136369946,4.63593918254888,4.8623620431838,5.41610212251756,5.60536130360169,5.48463073134404
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Andorra,AND,..,3.63664390820397,3.55140323559298,3.45560468337856,3.70626196443725,3.62609138121815,3.37228280728537,3.22208691219368,3.17685956958166,3.24521127205024,3.20404138265112,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Angola,AGO,4.57012373081912,2.89016332100962,..,..,..,..,..,..,..,..,..,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Antigua and Barbuda,ATG,2.51840921063079,1.62410251996863,1.59025321185619,2.06815457625543,2.14937558379087,2.23772804284875,2.05774309960256,2.71280194912066,2.68952886852064,2.62762764800006,2.42411286126461,2.45197467613931
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Argentina,ARG,26.7897045521809,16.4943284527386,16.5383660984547,15.5837772738051,15.8448608064195,15.8506983942663,15.2168009115954,15.0110542553443,14.7727785491821,14.1815854549835,13.6009428617082,12.9497373600566
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Armenia,ARM,30.1530510832837,16.8369680443362,8.84215177305394,8.69324759497474,9.68462338925983,10.5684793343769,9.42475853227752,9.68257531952384,9.66640553649803,9.20617105938632,10.2846499812967,10.2324596691107
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Aruba,ABW,..,3.92219425790522,3.64994467355396,4.09113163383701,4.10102350136625,4.18876008118992,..,..,..,..,..,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Australia,AUS,13.8242881262781,11.5989946418222,9.20792660263307,8.45242239144498,8.0029774940554,7.36406454728723,7.04262426509888,6.60839621300726,6.36918966070426,6.30706474142163,6.06747151730172,5.74654475575646
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Austria,AUT,19.5811148378139,18.2149670740326,17.4174657293044,16.3619956421939,16.4785007359327,16.595609061091,16.7061233748154,16.4957293719062,16.5643475692349,16.5586504951608,16.2069768397641,16.5147782744877
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Azerbaijan,AZE,17.6330150068213,5.29111294800873,4.7,5.5,4.7,4,4.24121862424352,4.21573682582242,4.7,5,4.9,4.72117384875761
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,"Bahamas, The",BHS,3.80410612760581,2.8874000646322,2.09861295838875,2.09277536676164,2.1276258548143,2.19156045658337,2.94575812695303,2.70616131581919,2.84376625628576,2.26334133290367,3.16163800385174,2.60892444561383
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Bahrain,BHR,16.7230948189135,..,15.0965782551263,13.9817061788314,14.4822350408918,15.0475970425139,14.8581441893694,14.8171578447503,14.9280933710803,17.3429420027821,18.0816929858446,18.5862206112321
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Bangladesh,BGD,13.2392185483245,14.035315753916,16.124366972693,16.4801860604835,16.1212283592006,15.9967342498947,15.9142206705617,16.4420194734025,16.6127076619157,16.7886746700856,17.0302488303033,17.3006395233077
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Barbados,BRB,10.355080476717,7.58930001601794,7.44904824951707,7.07141326778002,5.91709345197405,6.14044497843764,5.60417494389382,5.94579945799458,5.68316208621307,5.60845522070613,4.82882723750014,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Belarus,BLR,38.1709006928406,27.0435087258315,26.1843674590187,23.8696703050446,22.5104977068714,26.4223990626373,24.7829184172068,21.9956507380103,21.0875452209979,20.6442989925126,20.1521869635278,22.2215990646299
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Belgium,BEL,..,17.4585821502428,14.2064796412193,12.8020124943697,13.16604606129,12.7672106741566,12.5960483623101,12.5058176611193,12.5778636319097,12.8348085076306,12.7422650265829,12.5357927796194
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Belize,BLZ,11.3787677036678,9.50768770195432,12.5253945537973,11.4328823902185,12.2103791928995,13.4779586573178,12.0454428111607,9.97059142438655,8.6236808269815,6.83119101011398,6.49208828538591,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Benin,BEN,7.37600686870214,21.003717472119,14.8085532700917,14.4396037240391,13.8201726435317,13.3109134302452,12.3134955911679,12.9219071196481,13.1763725388061,12.1905461071006,11.8739310190454,12.1149692248585
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Bermuda,BMU,..,..,1.47371622055121,1.32468123845881,1.30211715241972,1.1748638162158,0.940887618448419,0.880526615127088,..,..,..,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Bhutan,BTN,7.70417028240394,8.20264331198411,8.3907717740757,8.19526894366312,8.72332648247514,8.2929017068864,8.84836793120786,8.33092929860389,8.11822749105364,7.98261065097627,7.45573700321895,7.13850801494093
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Bolivia,BOL,16.9630248674881,13.2411066356404,11.1684734598218,11.6167256423393,11.2700221115318,10.3384638210976,10.2142088661396,9.92781126005419,9.73832792744787,10.1911907997571,10.9842214139234,10.493508380743
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Bosnia and Herzegovina,BIH,..,8.49830249362553,11.0122797111053,10.4775405951646,10.8848062915788,10.9160131144281,10.5451114701722,10.9371182841442,10.9401941831322,11.671703139715,12.3708821542921,12.7907186586587
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Botswana,BWA,4.77075017547342,5.62698732514078,5.72650840638815,6.3465259053205,6.38707839252834,5.66397911915002,5.82965174729874,5.82071932584231,5.3035356206248,5.77937121489082,5.19389010656614,5.1288998499273
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Brazil,BRA,..,13.1346595913847,13.9551767763046,13.0594620792581,12.7218596100155,11.7837976666571,10.6759423107278,10.4796122903756,10.3370973946319,10.5209374515806,10.3085269326859,10.1549200452675
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Brunei Darussalam,BRN,11.1351183200125,15.3631171224116,13.7077836443948,13.9693683421624,14.9063670411985,16.4356520619663,16.62395496366,16.4980785370379,16.1284366402629,14.5291933850827,11.4608190460163,12.6582006090985
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Bulgaria,BGR,..,12.0854489075402,12.2889002816266,12.7510930193366,11.7135852927527,13.7164898029941,13.6661937289433,12.6453610430579,13.1835861602237,13.6216810637306,14.4916758649483,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Burkina Faso,BFA,14.749016035232,12.3465925459608,7.91858626289933,8.40339196555299,7.21749017609837,7.01767595026562,6.75175394495085,5.34668793943057,6.27111260141239,6.62167188208926,6.61748122357834,5.56999749388687
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Burundi,BDI,11.8198042067692,10.9012327822256,9.62373750588728,9.71772831402789,9.26988240010262,8.84493886859778,8.33394873577687,8.6213105341849,8.85489378805195,8.7820516921027,9.21433299968252,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Cabo Verde,CPV,12.6079988746688,9.26292546604522,4.84537322468211,4.92268626572005,5.43259627045293,5.44463465582973,5.68438736640407,5.80026568631202,6.38606030887768,6.54649295120549,7.04756341676518,7.75911419334781
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Cambodia,KHM,..,15.9069567205995,15.3474017683741,14.4171778501208,14.6938798572616,15.1725935818321,15.0878643570952,15.4905790170032,15.397566828724,16.013771971961,15.9951855887861,16.2024482175061
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Cameroon,CMR,14.1762110330612,17.7413579782574,12.2391269054762,13.4545426130139,13.5657274950357,14.6866978652746,15.078132508276,14.9937927375029,14.4232121682409,14.6630789556379,14.6715519497514,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Canada,CAN,..,..,10.9427964884027,10.3928568010642,10.3506883633119,10.2971204380758,10.3789318458115,9.94929202774973,9.77946718387282,..,..,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Cayman Islands,CYM,..,..,0.946756071576718,0.920279015061112,0.877300668847313,0.861010192619859,0.88913348279049,..,..,..,..,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Central African Republic,CAF,10.7052810034289,5.85530835757255,6.32465750343059,6.35278552856702,6.25734525654007,6.24837721724006,6.14989338210733,8.11762228217405,7.77324723050007,6.80200357842865,..,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Chad,TCD,13.7210781203535,8.58808890264911,0.76768070514969,0.996386264153007,0.97274801413543,1.7263965379261,2.05883992187659,2.72024287928905,2.68799114850372,2.76822365232195,3.16825768956197,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Chile,CHL,16.9518428794349,16.8798348842822,11.1448762445778,11.2356503176306,10.7725217139258,11.0115307337692,10.8054644162,11.1155364846805,11.1336959418813,11.5627741407691,10.8209902207126,10.2194468535606
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,China,CHN,..,..,32.0921758793985,31.5452227736553,31.5430908159844,31.9756425431434,31.4242848765103,30.5534660371626,30.3770471101676,29.3766033264621,28.818340325356,29.3435657654732
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Colombia,COL,19.9489255601682,13.9327006536198,13.9287254185179,13.1632606554681,12.759026946877,12.3403356057649,12.2223894977719,11.8248212166976,11.4756328716821,11.3990531857397,11.6018573071851,11.2487877044465
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Comoros,COM,4.20865528689367,4.29629962005541,3.78663266874221,5.04026936026936,5.22288080545632,5.97922741402993,6.28353052858881,6.79956357387883,7.11546172879068,7.50238578067984,..,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,"Congo, Dem. Rep.",COD,11.0062377354633,9.90831810404657,14.9170319517281,18.8756819780943,16.2216485492045,15.3588924971886,15.361348681045,15.3852331885095,15.5544134738243,17.1286572960536,18.2643923624353,19.665136687073
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,"Congo, Rep.",COG,8.34645669291339,3.47655398037077,3.46487139040197,4.47127631134826,3.78282180922302,3.63243182891616,3.83830396133212,4.29632299244113,4.73939937268334,7.32638182605655,8.22356191749357,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Costa Rica,CRI,20.4457584116833,18.3960839112633,15.2275878984976,14.2378963308226,14.4622648613609,13.9824616782655,13.5006703776957,12.5812301932002,12.1548550576304,11.3789403044551,11.3187117039315,11.6838916046514
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Cote d'Ivoire,CIV,17.4505076054833,17.2113436451626,14.2965826084712,13.3845771361277,12.6258091155477,13.313690233085,13.925609238432,14.924420353833,14.204527655141,12.5937280831641,12.8417779873136,13.191731178222
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Croatia,HRV,..,14.7987521911404,12.8723797690438,12.4590752222283,12.10471084656,12.3917802691659,12.2878614187505,11.914819720316,12.366056945174,12.5964176709197,12.7356989210383,12.6012809996972
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Cuba,CUB,7.13512520929323,16.4228179575599,14.2792769828126,14.5956829896907,14.959271234921,14.6818379475286,15.4154304699143,15.0269611655519,14.3845288825024,14.1959170369826,..,..
